step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
182,PAYMENT,94714.04594285799,C2394682,90991.93287324176,0.0,C5449754,71854.88239521241,166568.9283380704,0,0
536,CASH_IN,60330.590261326084,C1603986,155779.45951641144,95448.86925508536,M9492420,188287.92171761752,248618.5119789436,0,0
541,TRANSFER,57949.34551583085,C7857226,30739.89675100519,0.0,C8215047,129767.86480048936,187717.2103163202,1,0
171,PAYMENT,23266.922064714596,C3337427,18966.522763841764,0.0,C7495079,178048.86248968265,201315.78455439725,0,0
409,TRANSFER,4765.112006722796,C1897465,175380.29356614558,170615.18155942278,C7519483,157166.60501028268,161931.7170170055,0,0
740,PAYMENT,94524.33911797848,C9554328,6224.029140649678,0.0,C3088404,5599.548564125367,100123.88768210384,0,0
378,DEBIT,31442.152358580926,C2711463,194465.470179434,163023.31782085306,C7134278,13088.500465010777,44530.65282359171,0,0
188,CASH_IN,44314.64343011342,C6084736,134426.77601282258,90112.13258270916,M4570258,105148.92102370881,149463.56445382224,0,0
230,DEBIT,11552.530364212113,C1405234,83922.60428012177,72370.07391590966,C3043230,25923.803968982527,37476.33433319464,0,0
119,CASH_IN,83708.74055793828,C3717208,28275.065276211044,0.0,C4608483,92206.84783143029,175915.58838936855,0,0
156,CASH_OUT,2860.4201023074697,C4903881,144646.23019094244,141785.810088635,M4337372,190926.0597128935,193786.47981520096,0,0
687,PAYMENT,83415.67713369975,C7485041,112622.35088067056,29206.673746970817,M6800005,58951.45751089686,142367.1346445966,0,0
465,CASH_OUT,14114.472777517882,C5411787,142225.40148931387,128110.92871179599,C6383537,97782.54276314817,111897.01554066605,0,0
104,CASH_OUT,88667.75485185209,C1802651,83584.4411257842,0.0,C1878193,76851.92601361388,165519.68086546595,0,0
604,CASH_IN,73004.28646988212,C5667423,13252.016612182339,0.0,M5098683,125965.3928496497,198969.67931953183,0,0
698,DEBIT,16550.55922447978,C1793287,62994.44011014539,46443.88088566561,C2123614,38768.986130311765,55319.545354791546,0,0
502,TRANSFER,56625.21748666086,C2498345,63004.15064293816,6378.9331562773,C8622663,51987.85802685666,108613.07551351751,0,0
693,CASH_IN,31334.365804086425,C3559001,1735.8316675321728,0.0,C6602823,171753.57027280203,203087.93607688847,0,0
682,TRANSFER,17905.48658126719,C2224233,1916.2030197847014,0.0,C5664965,162267.24477206767,180172.73135333485,0,0
699,CASH_OUT,85932.30172116973,C9342961,66151.65744008866,0.0,M9548892,157837.93777412808,243770.2394952978,0,0
175,TRANSFER,40411.924374072216,C4244584,145524.6769598425,105112.75258577029,C6978151,154183.92186357922,194595.84623765142,0,0
734,DEBIT,39914.51706510171,C5347320,124808.74608337498,84894.22901827327,C6157772,91887.4986923158,131802.0157574175,0,0
674,CASH_IN,17071.678813181337,C6330273,47803.52934130181,30731.85052812047,C7680276,145778.15450644164,162849.83331962297,0,0
421,DEBIT,38368.26104096929,C1706757,120552.53043443423,82184.26939346493,C1777331,77440.96357442356,115809.22461539286,1,0
134,DEBIT,87174.52294825214,C9050379,129475.51911189832,42300.99616364618,M1066856,20141.916037896033,107316.43898614818,0,0
391,CASH_IN,36376.55817791463,C3867893,104513.9845649998,68137.42638708517,M9763770,78674.92832977847,115051.4865076931,0,0
736,DEBIT,95165.19589372883,C3153842,104270.7950373645,9105.59914363567,M8855785,31732.608845586175,126897.804739315,0,0
501,PAYMENT,94636.2590309179,C9974030,73949.57461252785,0.0,C2392243,78170.33612650193,172806.59515741986,0,0
665,PAYMENT,14575.376064803868,C7813842,24678.87275064735,10103.496685843484,C9950081,59485.04307257732,74060.41913738119,0,0
33,PAYMENT,17813.394226912224,C3390785,77096.76001008492,59283.3657831727,M3297459,119832.13341358499,137645.52764049722,0,0
55,TRANSFER,86281.13962615572,C5011179,69066.86322936551,0.0,C6685980,72308.08309968468,158589.2227258404,0,0
519,DEBIT,39336.81580057945,C2227450,118394.51857521167,79057.70277463223,C4603270,141117.93267583568,180454.74847641512,0,0
638,CASH_IN,536.9608300726327,C9105855,171252.03375332168,170715.07292324904,M9172879,102429.33620952988,102966.29703960252,0,0
12,CASH_IN,27459.794788566564,C7480247,75075.03296807701,47615.238179510445,M5517454,183898.45570307996,211358.25049164653,0,0
528,TRANSFER,59803.13642023644,C3524056,141947.05557993703,82143.9191597006,M1285083,18205.087070077396,78008.22349031383,0,0
720,CASH_IN,79946.66999940081,C5830058,162366.07549929369,82419.40549989288,C5536186,137541.83772826646,217488.50772766728,0,0
555,PAYMENT,13425.52284761663,C5312596,42350.30274615923,28924.779898542598,C7648356,134479.37551400793,147904.89836162457,0,0
373,DEBIT,11143.082305231861,C9625032,180330.03537594373,169186.95307071187,M4888386,190125.30948254015,201268.391787772,0,0
484,CASH_IN,92217.05609187593,C1046475,14088.98763587212,0.0,M1467548,74310.3734087305,166527.42950060643,0,0
647,CASH_IN,75139.721945476,C8652873,180343.86775953817,105204.14581406217,C6155172,61087.59394243246,136227.31588790845,0,0
228,CASH_OUT,59018.98211773004,C6403629,32726.578525838024,0.0,C6778842,34478.68884273131,93497.67096046134,0,0
623,CASH_OUT,76941.76032059321,C1999044,67433.92056686313,0.0,C8732271,53057.70307105873,129999.46339165194,0,0
307,CASH_OUT,42942.55069453318,C5302948,121047.04403363267,78104.49333909948,M2812013,100378.15455102772,143320.7052455609,0,0
457,DEBIT,75869.72915618174,C8173404,181136.67315416504,105266.9439979833,M9510833,167542.59239199542,243412.32154817716,0,0
160,PAYMENT,37243.11882832612,C8488401,51140.28811304705,13897.169284720927,C7274142,56857.320696128256,94100.43952445438,0,0
331,PAYMENT,24485.047792010977,C5120116,152714.78269331512,128229.73490130415,M9588839,31548.423331478116,56033.47112348909,0,0
225,PAYMENT,72928.44078716756,C4698847,142087.16164817385,69158.72086100628,M4545474,54425.69421483374,127354.1350020013,0,0
729,DEBIT,42025.261986511105,C9115067,31941.75242843342,0.0,C3965107,20185.395005696915,62210.65699220802,1,0
504,DEBIT,98139.57272218686,C1380457,95892.7889168656,0.0,C1839737,185339.0832615992,283478.6559837861,0,0
456,CASH_OUT,35013.56971257929,C6891118,96301.01863552643,61287.448922947144,C1150025,174524.83040444943,209538.4001170287,0,0
45,CASH_IN,92180.56931105349,C7741150,60922.36293133002,0.0,C1690943,61698.34339703046,153878.91270808395,0,0
214,TRANSFER,93302.95860185123,C8665085,155984.26330715907,62681.30470530783,M3317116,49397.56318637341,142700.52178822464,1,0
59,TRANSFER,24261.10941176814,C4443419,185186.7704746197,160925.66106285155,M3822626,181079.46281298314,205340.5722247513,0,0
644,CASH_IN,79842.29604064254,C7670264,143314.49172056335,63472.19567992081,M8976266,354.39026419119557,80196.68630483374,0,0
616,CASH_OUT,43364.14306394206,C7794604,194590.94660456292,151226.80354062087,C9193723,120115.50559826933,163479.64866221137,0,0
195,CASH_IN,91760.72025031177,C1067258,10093.694216322468,0.0,M4654890,183200.7521891341,274961.4724394459,0,0
489,CASH_IN,45067.41483626036,C3278274,7444.537017879038,0.0,C6261494,101711.49778127055,146778.9126175309,0,0
157,TRANSFER,74455.94136200288,C6043343,178771.73549864936,104315.79413664648,M6242178,593.3919199267779,75049.33328192966,1,0
610,CASH_OUT,46750.04417546341,C3162790,179560.0739393205,132810.02976385708,C4164172,43774.285877031136,90524.33005249454,0,0
226,DEBIT,22857.295495714334,C5025131,21424.157017576472,0.0,C2694567,184488.3187783868,207345.61427410113,0,0
412,TRANSFER,20015.07788157416,C8746510,71489.20981378492,51474.13193221076,C8690794,3404.4848359658486,23419.56271754001,0,0
205,DEBIT,42600.576306208925,C8194608,167078.91562257064,124478.33931636171,M8456522,78955.95321264028,121556.5295188492,0,0
79,CASH_OUT,75573.91623572007,C2912768,25708.135500329176,0.0,C7241900,157948.94526659563,233522.8615023157,0,0
124,CASH_IN,60546.6413695586,C6117980,53485.61452184142,0.0,M2093442,167618.19873700067,228164.84010655928,0,0
471,PAYMENT,68894.06606106428,C1804350,136199.2073715906,67305.14131052632,C5653733,95521.58652573402,164415.6525867983,0,0
218,PAYMENT,28304.40243812105,C5863341,196379.81089559957,168075.4084574785,C6188446,46496.7503465705,74801.15278469156,0,0
516,CASH_OUT,48195.39106116479,C8744287,159427.76801407847,111232.37695291368,M5837993,119940.9435372318,168136.33459839658,0,0
602,PAYMENT,4535.086970435767,C4959945,155463.52456287746,150928.43759244168,C2616075,52755.6063114603,57290.69328189607,0,0
104,DEBIT,81771.48835421626,C8412274,68532.53273822737,0.0,C5590524,51052.85159918327,132824.33995339953,0,0
393,PAYMENT,98990.22700776347,C7521266,132268.61433429483,33278.38732653136,C4220250,161519.95267940263,260510.17968716612,1,0
631,CASH_OUT,40747.21835620462,C9135913,22617.6577861656,0.0,C7404601,30853.167059322615,71600.38541552724,0,0
645,CASH_OUT,1195.2689478411805,C9434979,198453.40663669983,197258.13768885864,M9934014,1104.2956803981597,2299.56462823934,0,0
608,DEBIT,17062.28469113964,C9937783,96116.86355079805,79054.57885965842,M9664841,67355.04340116982,84417.32809230947,1,0
434,PAYMENT,65287.435087266844,C9926755,127761.57365287568,62474.13856560884,M8197570,98194.79099900599,163482.22608627283,0,0
331,PAYMENT,61246.72388856553,C6135448,175234.37973629075,113987.65584772523,C5797818,141016.07837906474,202262.80226763026,0,0
143,CASH_IN,78807.68548659584,C4456211,192.99236871279658,0.0,M8182637,156223.05152085773,235030.73700745357,0,0
540,TRANSFER,25463.012695010708,C5678588,195196.48551926162,169733.47282425093,C6286659,132703.84222672603,158166.85492173675,0,0
278,CASH_OUT,76386.8283631587,C1497981,71831.86243403863,0.0,C4329903,125301.77606338533,201688.60442654404,0,0
233,CASH_IN,68829.6037502146,C5690676,67918.14827916527,0.0,C2986522,133149.744463887,201979.34821410163,0,0
529,CASH_OUT,32349.168321612946,C1867414,29012.667218530776,0.0,M6246127,54305.30351621981,86654.47183783275,0,0
571,CASH_IN,54594.265990890504,C1808344,171636.88205670821,117042.61606581771,M5849604,76472.26459291356,131066.53058380407,0,0
90,TRANSFER,14812.653468982839,C9555195,174167.9071734481,159355.25370446526,M8273744,123287.30019991289,138099.95366889573,1,0
492,CASH_IN,45311.1938932147,C7700088,3997.7997889780513,0.0,M2318660,13114.13207079457,58425.32596400927,0,0
199,CASH_OUT,88131.61422160853,C8717957,11145.044174663266,0.0,M1302891,59065.07001357113,147196.68423517965,0,0
362,PAYMENT,42177.018844556536,C9563455,183668.3321267341,141491.31328217758,M6932522,81283.78895153062,123460.80779608715,0,0
441,CASH_OUT,83972.71397689465,C1364211,24573.626455480313,0.0,C4575538,106688.13657078719,190660.85054768185,0,0
26,DEBIT,59066.31118944347,C4420099,124185.49279339178,65119.18160394831,M7500631,97296.42147219222,156362.73266163567,0,0
25,DEBIT,19268.48363892544,C9628499,123930.09003366317,104661.60639473773,M3065058,143626.37563079875,162894.8592697242,0,0
394,DEBIT,58152.51384531985,C8110888,173946.06702173085,115793.55317641099,M9214673,94685.33508329222,152837.84892861207,0,0
507,DEBIT,50647.73458279064,C8129141,114530.82108513569,63883.086502345046,M4030082,180825.99676499778,231473.73134778842,0,0
301,TRANSFER,39924.269386118765,C1645209,86802.28226212577,46878.012876007,M1147558,76063.66843048346,115987.93781660224,0,0
339,PAYMENT,12051.080907655425,C2197961,194876.1565182091,182825.0756105537,M1076085,105074.34123523127,117125.4221428867,0,0
267,PAYMENT,41729.19551833826,C3434482,45763.095199794,4033.8996814557395,C3887577,642.0779204053595,42371.27343874362,0,0
461,CASH_OUT,7368.9613863387485,C7514288,52543.60353663665,45174.6421502979,M7696891,62095.59128923787,69464.55267557662,0,0
693,CASH_IN,9967.02823473525,C6693847,16953.930959721598,6986.902724986348,C1028788,173314.59546279846,183281.6236975337,0,0
456,CASH_OUT,41650.06163997833,C6557516,195063.36343098886,153413.30179101054,M6672256,66715.27891925833,108365.34055923666,0,0
360,CASH_OUT,30607.610048649523,C2472862,141272.04176752307,110664.43171887354,C6381489,50637.266666492396,81244.87671514192,0,0
68,CASH_OUT,92561.87815363612,C9017801,2419.4174982802074,0.0,C7458081,108707.39248844433,201269.27064208046,1,0
412,CASH_OUT,37633.00995748903,C7321310,140862.8055158075,103229.79555831847,C5871867,15746.019688414492,53379.029645903516,1,0
491,PAYMENT,75810.0263950028,C2145318,80827.22222273846,5017.195827735661,C4526219,106321.02633007985,182131.05272508267,0,0
49,CASH_IN,53071.727883987645,C1643913,193509.9383470683,140438.21046308064,M9753858,60733.159648437664,113804.88753242532,0,0
687,CASH_OUT,70438.15829736931,C5073184,55477.50043247861,0.0,M3134811,76620.57797487751,147058.7362722468,0,0
564,PAYMENT,26085.58670323838,C6473185,142057.26774277966,115971.68103954128,M8188952,158273.00086742896,184358.58757066733,0,0
102,CASH_OUT,94196.30678654907,C5315536,125486.83007487915,31290.523288330078,M7617643,132392.80372282368,226589.11050937275,1,0
216,DEBIT,53055.84084175095,C2704910,2409.994979249741,0.0,M4935685,89221.21862476857,142277.0594665195,0,0
438,CASH_OUT,83149.27472139645,C2241439,177043.3858664747,93894.11114507826,C3575805,115503.2626169879,198652.53733838434,0,0
700,CASH_OUT,36568.06477826374,C9668825,27922.532070593297,0.0,M2308709,153371.75106404585,189939.8158423096,0,0
569,TRANSFER,10111.113770147402,C1594495,132717.75579956663,122606.64202941922,M9026893,149156.74903923765,159267.86280938506,0,0
559,DEBIT,67403.7936073128,C7321821,155109.69015885782,87705.89655154503,M9453866,37064.34211023568,104468.13571754847,0,0
159,CASH_IN,875.188868908706,C8854856,126185.5292996922,125310.3404307835,C6101678,60183.84439984095,61059.033268749656,0,0
489,CASH_OUT,47581.768358894275,C8264888,19422.773502731783,0.0,C9865657,69647.38619320505,117229.15455209932,0,0
686,CASH_IN,19360.910076379278,C2552906,195035.82725093822,175674.91717455894,C2649049,37508.45800100089,56869.36807738016,0,0
242,DEBIT,62774.81289309268,C3958037,47363.582904244475,0.0,M2702284,2432.290801260839,65207.10369435352,0,0
5,CASH_OUT,97944.04532647143,C7398113,125572.95398877379,27628.90866230236,M2259485,34793.453757762436,132737.49908423386,1,0
596,TRANSFER,46493.85034143253,C2423249,159435.61165226225,112941.76131082972,C3854953,161648.86541629743,208142.71575772995,0,0
361,PAYMENT,81768.0758269141,C5445732,187847.20198130235,106079.12615438826,M1544808,109184.09027849423,190952.16610540834,0,0
459,TRANSFER,50827.64027641699,C3742353,120802.10585118156,69974.46557476457,C8210470,68331.60539743617,119159.24567385316,0,0
248,TRANSFER,49634.41910729201,C7054962,51810.82983262313,2176.410725331123,M5470430,121668.88912589295,171303.30823318497,0,0
566,PAYMENT,93049.3069685599,C7796548,167327.8034813933,74278.49651283339,M2347426,147966.82506935834,241016.13203791826,0,0
673,PAYMENT,89007.59028779349,C4345541,32643.9931900143,0.0,C5835791,70885.55660417253,159893.146891966,0,0
422,PAYMENT,78601.46647227864,C3395497,4456.4856142141225,0.0,C6604401,93214.9683069949,171816.43477927352,0,0
738,CASH_OUT,29695.949756346734,C1461811,181629.77168848034,151933.8219321336,C3684311,12842.643334023118,42538.59309036985,0,0
15,CASH_IN,54546.34073082166,C6324331,115077.7916109212,60531.45088009953,M3227600,119418.10724249584,173964.4479733175,0,0
736,CASH_IN,22467.33360723793,C7280334,13928.29816226373,0.0,C4140753,71281.41911043692,93748.75271767486,0,0
573,PAYMENT,44447.27813484932,C7004057,115945.87742460106,71498.59928975173,M6474448,86704.72952015753,131152.00765500686,0,0
122,TRANSFER,48472.88526940308,C5294282,29002.833664489724,0.0,M2613839,84520.12358938494,132993.008858788,0,0
277,DEBIT,83180.84001291616,C2998069,6277.201279373013,0.0,M3659379,126481.85774850856,209662.6977614247,0,0
558,PAYMENT,89613.2336959668,C3843353,23304.809498150837,0.0,C9921194,114493.06979089617,204106.30348686298,0,0
453,TRANSFER,41520.54423340814,C5911047,155021.48570119406,113500.94146778592,C8983322,84421.2095553136,125941.75378872175,0,0
390,TRANSFER,1868.674062816397,C5278548,151132.18096271995,149263.50689990356,M5156312,3391.004298145739,5259.678360962136,0,0
294,CASH_OUT,86191.20659495653,C7698055,120863.62698305663,34672.4203881001,C3863474,124192.52292627585,210383.72952123237,1,0
574,CASH_OUT,17510.439982285934,C5516537,41865.65798256114,24355.218000275207,M2903401,175915.4948068654,193425.93478915133,0,0
598,CASH_IN,62226.00819265031,C6269320,147793.41315906172,85567.40496641141,M6247229,153910.31431877954,216136.32251142984,0,0
446,CASH_IN,2594.5929533697063,C4988485,81609.05344301353,79014.46048964382,C8406996,196323.12645001643,198917.71940338615,0,0
210,DEBIT,40010.69687853037,C5944854,102150.723425268,62140.02654673764,C6629912,27815.067604142674,67825.76448267304,1,0
590,DEBIT,98597.43418132345,C4201647,179528.13866526427,80930.70448394082,C9042170,44504.01055757074,143101.44473889418,0,0
714,DEBIT,10159.290750269929,C7439139,91571.50474762508,81412.21399735515,C1875131,107853.49304439581,118012.78379466574,0,0
302,DEBIT,42426.94588476427,C6658553,125273.23077029813,82846.28488553387,M2669304,47176.34046876129,89603.28635352556,0,0
223,TRANSFER,30784.280023976222,C6166664,192350.2983675816,161566.01834360536,C9647968,6909.956256337968,37694.23628031419,0,0
734,TRANSFER,90518.3035264876,C6218315,90277.97976679947,0.0,C6847513,80457.65523278923,170975.95875927684,1,0
3,CASH_IN,86947.07677994478,C3924117,112145.57963853804,25198.50285859326,M4190159,57528.9468307965,144476.02361074128,1,0
518,CASH_OUT,23846.10615459226,C5556274,116882.9249766896,93036.81882209734,C2449648,52752.16913177656,76598.27528636882,0,0
93,CASH_OUT,8210.659926338074,C2902283,48142.311774550864,39931.65184821279,C2039492,190634.56340484973,198845.2233311878,0,0
520,PAYMENT,62751.12556670564,C5069483,147384.41245659048,84633.28688988484,M6020149,47690.82325308991,110441.94881979555,0,0
428,TRANSFER,33703.23431718261,C1895176,145327.4056547695,111624.1713375869,C7851433,25886.51423747956,59589.74855466217,0,0
493,DEBIT,67241.2306215457,C1734756,42711.34829913641,0.0,M7758374,25063.85158157023,92305.08220311593,0,0
235,DEBIT,3308.763631174666,C9855009,2667.6089669025237,0.0,C8090525,161264.81469770585,164573.5783288805,0,0
620,PAYMENT,13426.583594231193,C6602216,199788.3141136906,186361.7305194594,M5896198,142969.61490534805,156396.19849957924,0,0
161,CASH_OUT,68668.58605398708,C5956735,116317.54659213794,47648.96053815086,C1469456,25897.23911341244,94565.82516739951,0,0
721,DEBIT,21315.82846471953,C1736809,36206.40847520027,14890.580010480739,C8151926,43950.62377215726,65266.452236876794,0,0
331,CASH_OUT,85773.00880866392,C4471914,56713.09650293588,0.0,M9436676,149468.60168870605,235241.61049736995,0,0
333,PAYMENT,5953.22968224253,C4620109,123558.40844181998,117605.17875957745,M7639895,54923.27956692282,60876.50924916535,0,0
50,CASH_OUT,21626.650080278905,C8148378,27523.116209616073,5896.466129337168,C7155381,196308.41503147042,217935.0651117493,0,0
523,CASH_OUT,99856.16882365836,C4811807,7456.127421791292,0.0,C6319222,108114.01332418175,207970.1821478401,1,0
668,CASH_OUT,43364.302648420584,C9050819,159695.96689094868,116331.66424252809,C3334990,38401.59408201764,81765.89673043822,0,0
492,DEBIT,70326.26978810989,C7132192,143169.24887038337,72842.97908227348,M7673924,171761.69090254663,242087.9606906565,0,0
582,CASH_IN,18348.038580815668,C3761728,61920.32962659671,43572.291045781036,M3935763,63895.10917944703,82243.1477602627,0,0
681,TRANSFER,61025.88662505522,C7537195,11698.27555491383,0.0,C1560180,57761.47101287556,118787.35763793078,0,0
272,CASH_OUT,72637.99623010491,C2079626,97254.18216961552,24616.185939510615,C7407897,65488.24669029969,138126.2429204046,0,0
580,CASH_OUT,31516.215923064403,C5244397,55237.257985111784,23721.04206204738,M1422728,153639.44964460755,185155.66556767194,0,0
252,CASH_OUT,82906.8214863902,C8339978,79555.84346272955,0.0,C7660090,34642.589943189625,117549.41142957982,0,0
560,CASH_IN,60381.4160893811,C6027452,54793.869275120574,0.0,M4281899,76357.15605218761,136738.5721415687,0,0
696,PAYMENT,38973.38866054152,C3492806,35053.52398518487,0.0,M8655663,6166.554556882087,45139.943217423606,0,0
699,DEBIT,55808.47509498154,C1571719,77397.95736727778,21589.482272296234,C7278357,165325.32346992154,221133.7985649031,0,0
90,CASH_IN,57718.408658848835,C2024627,192978.82469556306,135260.41603671422,M9484455,68143.75326140106,125862.1619202499,1,0
446,CASH_OUT,16636.975740117214,C4092270,53245.57340199341,36608.59766187619,M4091819,49634.583961674885,66271.5597017921,0,0
332,CASH_IN,40332.96374970992,C6914713,67193.3288093969,26860.365059686985,C9700755,115978.64847509985,156311.61222480977,0,0
139,CASH_IN,34408.71574314736,C5238119,65848.40670492614,31439.690961778775,M2257460,140998.37675027506,175407.09249342242,0,0
357,CASH_IN,40150.18198565469,C8742505,96057.76395810806,55907.581972453365,C9663136,162579.20743658862,202729.38942224332,0,0
601,PAYMENT,76134.94778967727,C2660850,168701.10775855673,92566.15996887945,C2706056,69556.98909981358,145691.93688949087,0,0
274,TRANSFER,48305.586905920594,C3122786,80424.518309929,32118.931404008406,C8734241,162460.17002981392,210765.7569357345,0,0
19,DEBIT,94037.5837086025,C8662579,161229.5928066084,67192.00909800589,M4950310,92976.20007429164,187013.78378289414,0,0
311,PAYMENT,29438.273694507774,C4192301,23002.42188650743,0.0,M9297323,20228.453509044986,49666.72720355276,0,0
154,PAYMENT,41628.78747066441,C8099847,178981.44093642264,137352.65346575825,C9424281,169261.49654315587,210890.2840138203,0,0
390,TRANSFER,78716.98536685624,C3111722,37060.816704786914,0.0,M2108699,109526.95642092287,188243.9417877791,0,0
260,PAYMENT,54647.85687274295,C3177415,7840.299816505491,0.0,C8005660,120493.9143894771,175141.77126222005,0,0
620,CASH_IN,54748.11182780233,C8751147,31670.896075412667,0.0,C2635768,187498.25393894708,242246.3657667494,0,0
571,CASH_IN,5428.6822842178335,C2739721,38149.95825813039,32721.275973912558,M1720065,111830.29698785105,117258.97927206889,0,0
125,CASH_OUT,39920.10630557374,C5306750,101700.82552267182,61780.71921709808,C3200950,1116.7061355978003,41036.81244117154,0,0
354,PAYMENT,27146.299868931077,C5912470,89987.65855061114,62841.35868168007,C4213973,174123.16820062054,201269.46806955163,0,0
273,CASH_OUT,99933.57877082842,C8811123,143174.8833863417,43241.30461551329,M2207277,56950.216064691995,156883.7948355204,1,0
619,DEBIT,30904.671556167796,C5228645,10190.217158732696,0.0,M7597786,100353.38415680075,131258.05571296855,0,0
245,CASH_IN,88461.20382590697,C1529885,99541.2502752169,11080.046449309928,C5374226,40977.320512284045,129438.52433819101,0,0
450,DEBIT,67655.7501305437,C3756308,66494.24538467616,0.0,M2582371,59396.713690994686,127052.46382153839,0,0
247,TRANSFER,34157.54927828984,C2155703,126141.26641820169,91983.71713991185,M4351914,137329.76961340677,171487.3188916966,0,0
520,CASH_IN,54399.08439957495,C2124165,8739.944825003688,0.0,M5659767,85914.67020758279,140313.75460715775,0,0
141,DEBIT,84069.53440692446,C3518896,6986.961783631873,0.0,M4144969,125426.12611627742,209495.66052320186,0,0
362,TRANSFER,88348.4929732881,C3868432,85450.32027925932,0.0,C8396405,164715.1382625902,253063.63123587827,0,0
8,DEBIT,16123.348113113907,C7113279,162267.8958403024,146144.5477271885,C9318800,68164.40443726903,84287.75255038294,0,0
478,TRANSFER,34023.356806696145,C1195984,134218.81282705494,100195.45602035879,C5734571,113668.00766520819,147691.36447190435,0,0
352,TRANSFER,33588.79570333581,C1570073,3341.2183823131822,0.0,C3505417,155517.57867462726,189106.37437796307,0,0
495,CASH_IN,4300.275127986874,C3874578,35694.418842824474,31394.1437148376,C2894089,143024.63855387492,147324.9136818618,0,0
606,CASH_OUT,59863.952209204464,C7661371,45346.2929034886,0.0,M4170725,107968.68719637019,167832.63940557465,0,0
427,TRANSFER,85496.52329391958,C3488322,84611.78550903893,0.0,M4358169,76676.70214547102,162173.2254393906,0,0
39,TRANSFER,38219.281343769224,C1507483,117343.1367843599,79123.85544059068,C9082785,81500.3962466035,119719.67759037272,0,0
593,CASH_IN,74029.59090391928,C4175920,43292.034779457936,0.0,M8611779,86627.04239925311,160656.6333031724,0,0
187,CASH_OUT,62807.271318713916,C8540261,76502.84489445953,13695.573575745613,C3436273,69769.10578923037,132576.37710794428,0,0
596,PAYMENT,37627.308675750784,C2708339,116788.67879875284,79161.37012300205,M6247450,139815.1269779396,177442.43565369037,0,0
600,PAYMENT,14191.873969280477,C4050747,76687.0607803298,62495.18681104932,C4197332,25083.05045436594,39274.924423646415,0,0
93,CASH_OUT,70961.45289231914,C1183195,28633.884276926437,0.0,C3961965,193490.82414345536,264452.2770357745,0,0
86,DEBIT,85471.06037722992,C1310404,98332.22510764473,12861.164730414806,M4565887,155797.10039430804,241268.16077153798,0,0
44,CASH_IN,68616.86379090903,C5240242,64798.83919076108,0.0,M5395745,59632.61043335477,128249.4742242638,0,0
137,CASH_OUT,1886.0605550783248,C5383305,172837.67251096712,170951.6119558888,M6964415,8509.513854127126,10395.574409205452,0,0
421,PAYMENT,21701.666149660025,C8425297,155124.98161876688,133423.31546910686,M5733803,142260.63447578522,163962.30062544523,0,0
74,TRANSFER,7041.050489864838,C7133432,38055.018446737886,31013.96795687305,M6518520,146871.80899396664,153912.85948383147,0,0
548,PAYMENT,57081.571347665056,C9557052,30527.158266168874,0.0,C3848137,192724.52210551532,249806.0934531804,1,0
613,TRANSFER,75672.1201161572,C2936736,69535.3346629,0.0,M2482937,50741.111515033,126413.2316311902,0,0
512,CASH_IN,11146.860788159078,C5902916,82434.90008871848,71288.03930055941,M4175400,16545.01804084476,27691.878829003836,0,0
156,TRANSFER,83849.94827727918,C7270549,186403.63026494562,102553.68198766644,M9865062,183026.95154368653,266876.8998209657,0,0
255,CASH_OUT,55595.34694170877,C9215566,60324.1474170666,4728.800475357828,C3085547,51729.80692255504,107325.15386426382,0,0
171,TRANSFER,69027.90431295832,C3972944,173516.87059369832,104488.96628074,M8940082,144306.28946477638,213334.1937777347,0,0
728,DEBIT,97143.04467600376,C6886514,101061.85587074315,3918.811194739392,C4323740,12131.927565535583,109274.97224153935,0,0
170,CASH_OUT,8459.730725944963,C5554796,177124.74511147794,168665.01438553297,C1836908,152116.96099523338,160576.69172117836,0,0
322,CASH_IN,90132.27989548114,C3343545,140390.7554657173,50258.47557023614,M2546033,25405.17942742808,115537.45932290923,1,0
567,CASH_OUT,12697.65932914219,C7907605,141677.79362187377,128980.13429273159,M1075302,139117.2696083207,151814.9289374629,0,0
456,DEBIT,39356.58478300456,C9571600,103759.49749922958,64402.912716225015,C4481792,106468.60957068096,145825.1943536855,0,0
603,CASH_IN,85158.72576347833,C7553540,168060.80831562795,82902.08255214962,M1550050,191097.6260934521,276256.3518569304,0,0
613,PAYMENT,90634.79825011303,C4696016,50884.96104833913,0.0,M1684084,7383.528615468605,98018.32686558164,0,0
155,DEBIT,50686.53018716002,C8167683,181470.2543033738,130783.7241162138,C8360685,58409.74916001163,109096.27934717164,0,0
349,CASH_IN,59451.05336371497,C1637173,127355.17100719345,67904.11764347847,M6911747,13901.783466848761,73352.83683056373,0,0
451,TRANSFER,70843.91872639586,C2840996,87741.78029850514,16897.86157210928,M9723666,175839.5270479438,246683.44577433966,0,0
653,CASH_OUT,83292.59097842615,C7496807,196437.9806831114,113145.38970468527,C5229509,118780.23073222155,202072.8217106477,0,0
173,CASH_IN,12238.96583681285,C4084330,172402.82138232802,160163.85554551517,M6411272,106993.92247157979,119232.88830839263,0,0
10,CASH_OUT,81025.92389209985,C3309842,154404.2025663399,73378.27867424005,C4718869,26291.57842326195,107317.5023153618,0,0
740,TRANSFER,48179.48743611052,C9835250,54780.49421378876,6601.006777678245,M3258414,97806.45146261017,145985.9388987207,0,0
